addr	serial	name	sido_	gu	sido
경기도 수원시 영통구 권광로304번길 47-17	S090005006	수원매화초등학교	경기도	수원시	경기
경기도 파주시 검산로 10	S090003877	검산초등학교	경기도	파주시	경기
대전광역시 대덕구 송촌로 67	S060000288	대전대양초등학교	대전광역시	대덕구	대전
강원도 원주시 행구로 25	S100001348	명륜초등학교	강원도	원주시	강원
대구광역시 서구 서대구로66길 20	S030000898	대구인지초등학교	대구광역시	서구	대구
충청남도 계룡시 엄사면 번영3길 82	S120002529	신도초등학교	충청남도	계룡시	충남
경기도 용인시 기흥구 새천년로 53	S090005037	용인신릉초등학교	경기도	용인시	경기
경상남도 진주시 말티고개로123번길 19	S160001971	금성초등학교	경상남도	진주시	경남
경기도 부천시 고강로 99	S090001973	부천수주초등학교	경기도	부천시	경기
서울특별시 중구 손기정로 73	S010002380	서울봉래초등학교	서울특별시	중구	서울
인천광역시 남동구 남촌로 101	S040000645	인천남촌초등학교	인천광역시	남동구	인천
경기도 군포시 산본로 451-49	S090001410	태을초등학교	경기도	군포시	경기
인천광역시 계양구 병방로 2	S040000831	인천병방초등학교	인천광역시	계양구	인천
경기도 고양시 일산동구 숲속마을로 14-43	S090005411	풍동초등학교	경기도	고양시	경기
부산광역시 북구 만덕1로 72	S020001261	만덕초등학교	부산광역시	북구	부산
서울특별시 성북구 보문사길 50	S010002295	서울동신초등학교	서울특별시	성북구	서울
경기도 안산시 단원구 원곡초교길 9	S090002770	안산원곡초등학교	경기도	안산시	경기
부산광역시 해운대구 우동1로 104	S020001691	해동초등학교	부산광역시	해운대구	부산
제주특별자치도 제주시 일주동로 61	S000003565	제주대학교교육대학부설초등학교	제주특별자치도	제주시	제주
부산광역시 동구 진성로 29	S020000648	수정초등학교	부산광역시	동구	부산
전라남도 목포시 산정로 245	S140000849	목포동초등학교	전라남도	목포시	전남
전라남도 순천시 비봉길 90	S140001131	순천비봉초등학교	전라남도	순천시	전남
대전광역시 대덕구 중리로64번길 45	S060000324	대전중원초등학교	대전광역시	대덕구	대전
경기도 안산시 상록구 석호로 384	S090002715	각골초등학교	경기도	안산시	경기
경기도 용인시 기흥구 한보라1로 145	S090005478	용인한일초등학교	경기도	용인시	경기
경기도 화성시 남양읍 남양시장로55번길 7	S090004288	남양초등학교	경기도	화성시	경기
경기도 양주시 백석읍 꿈나무로 321	S090001812	은봉초등학교	경기도	양주시	경기
경상남도 김해시 번화2로 104	S160001183	삼문초등학교	경상남도	김해시	경남
인천광역시 서구 새오개로 9	S040000863	인천신석초등학교	인천광역시	서구	인천
서울특별시 용산구 서빙고로51길 14	S010002382	서울서빙고초등학교	서울특별시	용산구	서울
서울특별시 송파구 올림픽로 215	S010000935	서울신천초등학교	서울특별시	송파구	서울
서울특별시 양천구 남부순환로58길 32	S010001037	서울신원초등학교	서울특별시	양천구	서울
경상남도 고성군 고성읍 동외로151번길 60	S160001047	대성초등학교	경상남도	고성군	경남
경기도 김포시 양촌읍 양곡로 548	S090001520	양곡초등학교	경기도	김포시	경기
대구광역시 달서구 월배로68길 91	S030000417	대구대남초등학교	대구광역시	달서구	대구
경상남도 김해시 우암로 165	S160001197	우암초등학교	경상남도	김해시	경남
경상남도 거제시 옥포로13길 12	S160000827	옥포초등학교	경상남도	거제시	경남
인천광역시 부평구 부개로 93	S040000815	인천구산초등학교	인천광역시	부평구	인천
울산광역시 북구 화정4길 40	S070000557	이화초등학교	울산광역시	북구	울산
광주광역시 서구 금화로115번길 22	S050000430	금부초등학교	광주광역시	서구	광주
서울특별시 송파구 올림픽로4길 59	S010000936	서울아주초등학교	서울특별시	송파구	서울
경기도 부천시 오정구 여월로 75	S090005603	성곡초등학교	경기도	부천시	경기
서울특별시 중랑구 동일로138길 27	S010001408	서울묵동초등학교	서울특별시	중랑구	서울
서울특별시 용산구 두텁바위로1나길 19	S010002381	서울삼광초등학교	서울특별시	용산구	서울
경기도 성남시 수정구 제일로123번길 9	S090002248	성남수정초등학교	경기도	성남시	경기
세종특별자치시  다솜1로 183	S080000141	늘봄초등학교	세종특별자치시	세종시	세종
인천광역시 서구 율도로77번길 1	S040000867	인천신현초등학교	인천광역시	서구	인천
경상남도 김해시 인제로284번길 47	S160001195	영운초등학교	경상남도	김해시	경남
경기도 구리시 검배로136번길 41	S090001640	수택초등학교	경기도	구리시	경기
경기도 화성시 동탄반석로 259	S090005874	예원초등학교	경기도	화성시	경기
경기도 고양시 일산동구 대산로11번길 37	S090001026	저동초등학교	경기도	고양시	경기
경기도 양주시 평화로1489번길 29	S090005023	덕계초등학교	경기도	양주시	경기
대구광역시 달서구 도원남로 19	S000003506	대구교육대학교대구부설초등학교	대구광역시	달서구	대구
경기도 성남시 수정구 왕남로 24	S090002260	왕남초등학교	경기도	성남시	경기
서울특별시 노원구 섬밭로 316	S010001778	서울중원초등학교	서울특별시	노원구	서울
서울특별시 강동구 진황도로61길 29	S010000925	서울선린초등학교	서울특별시	강동구	서울
서울특별시 관악구 조원로 67	S010005257	서울조원초등학교	서울특별시	관악구	서울
경기도 동두천시 중앙로 52	S090004846	동두천송내초등학교	경기도	동두천시	경기
경상남도 창원시 마산합포구 완월남1길 17	S160001414	월성초등학교	경상남도	창원시	경남
경기 수원시 장안구 송원로41번길 34	S090002473	송죽초등학교	경기	수원시	경기
경기도 수원시 장안구 수일로 150	S090002515	한일초등학교	경기도	수원시	경기
부산광역시 동구 범일로53번길 14	S020000644	성남초등학교	부산광역시	동구	부산
경상남도 창원시 마산회원구 내서읍 호계안길 22	S160001418	중리초등학교	경상남도	창원시	경남
경기도 성남시 분당구 판교로 647	S090002235	상탑초등학교	경기도	성남시	경기
경상남도 창원시 마산회원구 내서읍 삼계1길 47	S160001382	광려초등학교	경상남도	창원시	경남
경기도 남양주시 와부읍 석실로 45	S090001294	도심초등학교	경기도	남양주시	경기
전라북도 군산시 월명로 312	S130000586	군산수송초등학교	전라북도	군산시	전북
전라남도 여수시 문수로 142-16	S140001440	여수여문초등학교	전라남도	여수시	전남
경상남도 김해시 호계로500번길 15-15	S160001165	김해동광초등학교	경상남도	김해시	경남
경상북도 예천군 예천읍 효자로 43	S150002919	예천초등학교	경상북도	예천군	경북
부산광역시 부산진구 당감서로65번길 31	S020001008	동평초등학교	부산광역시	부산진구	부산
경기도 수원시 영통구 동탄원천로881번길 77	S090002459	매현초등학교	경기도	수원시	경기
경상남도 창원시 의창구 읍성로 5-1	S160002425	창원초등학교	경상남도	창원시	경남
전라북도 군산시 팔마로 185	S000003522	전주교육대학교군산부설초등학교	전라북도	군산시	전북
전라남도 목포시 안태길 13	S000003504	광주교육대학교목포부설초등학교	전라남도	목포시	전남
강원도 강릉시 남산초교길 33	S100000579	남산초등학교	강원도	강릉시	강원
경기도 안산시 상록구 성포로 47	S090002718	경일초등학교	경기도	안산시	경기
전라남도 목포시 청호로 79	S140000847	목포대성초등학교	전라남도	목포시	전남
경기도 시흥시 군자로465번길 7	S090002733	도일초등학교	경기도	시흥시	경기
경기도 고양시 덕양구 마상로107번길 13	S090001019	원당초등학교	경기도	고양시	경기
경기도 성남시 중원구 자혜로32번길 10	S090002238	성남동초등학교	경기도	성남시	경기
경기도 포천시 삼육사로2111번길 29	S090004189	선단초등학교	경기도	포천시	경기
전라북도 전주시 완산구 팔달로 74	S000003525	전주교육대학교전주부설초등학교	전라북도	전주시	전북
대구광역시 달서구 선원남로 120	S030000450	대구이곡초등학교	대구광역시	달서구	대구
인천광역시 계양구 경명대로1114번길 26	S040000870	인천안남초등학교	인천광역시	계양구	인천
경상북도 상주시 상서문1길 112	S150002074	상주중앙초등학교	경상북도	상주시	경북
전라북도 완주군 이서면 이서로 76	S130001086	이서초등학교	전라북도	완주군	전북
경상남도 사천시 사천읍 옥산로 60	S160003349	수양초등학교	경상남도	사천시	경남
경기도 고양시 덕양구 행신로311번길 78	S090000974	가람초등학교	경기도	고양시	경기
경기도 의왕시 철도박물관로 143	S090001408	의왕부곡초등학교	경기도	의왕시	경기
경기도 의정부시 가능로 135	S090003664	배영초등학교	경기도	의정부시	경기
경기도 수원시 권선구 여기산로 29	S090002448	구운초등학교	경기도	수원시	경기
충청남도 계룡시 엄사면 번영3길 30	S120000479	엄사초등학교	충청남도	계룡시	충남
경상북도 김천시 신음3길 42	S150001678	김천신일초등학교	경상북도	김천시	경북
경기도 남양주시 오남읍 진건오남로 808번길	S090001618	남양주양지초등학교	경기도	남양주시	경기
울산광역시 중구 평산로 25	S070000395	평산초등학교	울산광역시	중구	울산
경기도 용인시 수지구 푸른솔로 98	S090003506	용인대일초등학교	경기도	용인시	경기
서울특별시 동대문구 천호대로13길 43	S010001417	서울용두초등학교	서울특별시	동대문구	서울
대구광역시 수성구 국채보상로 1000	S030000673	대구동원초등학교	대구광역시	수성구	대구
경기도 안양시 동안구 관양로 311	S090003080	인덕원초등학교	경기도	안양시	경기
경상남도 거제시 서문로1길 7	S160000818	신현초등학교	경상남도	거제시	경남
경기도 용인시 수지구 신봉2로48번길 28	S090005041	신일초등학교	경기도	용인시	경기
